v	mu	x	xc	px	px_acc
0.248434	-1.50247	316	88	4.37719E-09	4.37719E-09
0.00691099	0.260811	15	26	0.00581832	0.00581832
0.608409	-2.89406	913	7114	0.000353767	0.000353767
2.99716	2.1663	724	1180	0.000158524	0.000158524
3.86924	-3.75391	116	249	0.000810373	0.000810373
1.30118	-3.32407	26	44	0.00120437	0.00120437
0.143176	1.25826	598	1374	7.58005E-10	7.58005E-10
0.886255	4.5223	6688	2465	2.14043E-07	2.14043E-07
3.76455	0.881888	6	22	0.0225692	0.0225692
0.025482	-2.27952	246	89	5.70513E-63	5.70513E-63
2.86871	3.86587	758	50	0.00399885	0.00399885
2.37625	-0.632113	1279	93	0.00032242	0.00032242
0.0105002	-3.24911	6	103	0.108852	0.108852
2.48916	1.00593	52	225	0.00175563	0.00175563
0.495449	-1.77574	34	51	0.00479163	0.00479163
1.25587	-0.528487	277	35	0.000804406	0.000804406
1.1997	1.32161	36	4	0.0659296	0.0659296
0.0320816	-3.39276	705	69	3.01327E-167	3.01327E-167
1.41007E-05	0.210435	4	11	0.0183579	0.0183579
2.83006	-0.491873	882	52	0.000686495	0.000686495
0.236664	-3.03113	332	1297	9.50222E-06	9.50222E-06
1.14726	-1.97225	63	2	5.62604E-06	5.62604E-06
0.0198229	-1.64936	141	20	1.14733E-52	1.14733E-52
3.14307	-3.49606	188	12	4.34216E-05	4.34216E-05
2.89905	-4.52223	4	10	0.0116389	0.0116389
2.9122	3.29819	171	426	9.16597E-05	9.16597E-05
2.55563	3.17217	7	90	7.59356E-05	7.59356E-05
1.69598	-4.4057	66	38	1.04687E-05	1.04687E-05
0.417886	-4.29508	12	205	0.00690765	0.00690765
0.887556	-2.05606	126	18	5.08483E-06	5.08483E-06
0.959006	2.21125	48	204	1.123E-05	1.123E-05
1.81872	-3.66087	530	333	1.35661E-05	1.35661E-05
1.11728	2.10011	899	625	0.000266147	0.000266147
0.416329	0.381804	4311	176	2.9628E-07	2.96293E-07
3.92056	-2.46214	1086	1318	0.000175567	0.000175567
2.8273	0.350786	174	501	0.00129189	0.00129189
1.44625	-3.53055	4103	73	1.42474E-11	1.40693E-11
0.450377	3.53281	109	94	5.95589E-08	5.95589E-08
1.02184	-1.11829	110	28	0.000924686	0.000924686
3.28596	1.91895	30	2	0.0943559	0.0943576
3.34353	2.70684	114	18	0.0125389	0.0125389
0.0116159	3.56723	836	31	0.0292097	0.0292281
3.77913	1.10151	295	37	0.00547165	0.00547165
0.0858069	2.06282	22	7	0.0365673	0.0365673
2.50021	0.0812485	18	817	0.000698071	0.000698071
0.419688	0.33888	470	63	0.000435658	0.000435658
1.82652	1.38791	108	61	0.00629036	0.00629036
1.34044	-1.58059	38	5	0.000909712	0.000909712
0.808335	-4.44561	11	159	0.00782719	0.00782719
0.282657	-0.127198	1798	47	8.94976E-13	8.94976E-13
0.548313	-2.2882	586	146	2.38541E-08	2.38541E-08
0.339989	1.92423	16	46	1.14621E-06	1.14621E-06
0.919641	-4.1647	54	364	0.000595983	0.000595983
1.60767	1.15507	72	4	0.0309975	0.0309975
0.011237	-2.93171	17	79	1.02948E-05	1.02948E-05
0.000211256	-0.472882	130	60	3.85518E-17	3.85518E-17
2.92506	1.45555	4632	4405	7.37115E-05	7.37115E-05
0.296255	1.78931	3855	520	0.00147522	0.00147522
0.0908593	-2.7582	53	31	7.17673E-19	7.17673E-19
1.21036	-2.30176	456	1368	0.000583636	0.000583636
1.05018	-1.87645	13	3	0.00213015	0.00213015
2.07487	-2.91187	185	4110	0.00154865	0.00154862
1.58576	-1.41047	6	3	0.0446631	0.0446631
2.18177	-0.839011	288	38	0.00123199	0.00123199
0.920359	0.609623	5	17	0.0206846	0.0206846
0.555625	-0.559421	5	64	0.00580387	0.00580387
1.74611	2.48224	12	18	0.00433992	0.00433992
0.19448	0.0458099	54	499	9.70694E-08	9.70694E-08
0.347249	1.86074	221	3	0.000781347	0.000781347
0.929134	-1.58707	2	5	0.191626	0.191626
2.7667	-3.14069	431	2423	0.000456847	0.000456847
0.249339	-2.58238	26	1	2.38355E-13	2.38355E-13
0.0597856	3.94414	948	1904	1.38013E-79	1.38013E-79
0.752525	1.47809	685	3179	1.98059E-06	1.98059E-06
0.630293	-3.6	780	58	1.13515E-15	1.13515E-15
0.905953	-1.88554	11	112	0.0354851	0.0354851
0.0713396	0.133399	118	483	6.37585E-09	6.37585E-09
2.77694	-4.16143	66	127	0.000613475	0.000613475
2.04018	1.79963	162	791	0.000125763	0.000125763
0.855832	1.83741	6984	8497	1.00505E-05	1.00505E-05
1.43751	-2.06465	84	433	0.00442895	0.00442895
2.41544	-4.3474	874	97	4.24761E-07	4.24761E-07
1.75583	0.495117	24	238	0.00152873	0.00152873
0.983147	0.493586	43	175	0.00190967	0.00190967
0.190811	4.45441	23	82	4.27124E-32	4.27124E-32
0.884503	3.38193	158	24	0.00613242	0.00613242
0.854806	-1.00474	495	30	4.02502E-06	4.02502E-06
3.06499	-1.88483	44	31	0.00555848	0.00555848
0.858994	3.31847	23	156	5.19604E-09	5.19604E-09
0.275725	4.38852	50	34	9.3592E-13	9.3592E-13
3.01374	-4.5574	92	82	0.000144931	0.000144931
0.205296	-2.77956	44	123	4.17198E-05	4.17198E-05
0.135103	-1.91772	6	23	0.092994	0.092994
1.17357	-4.20917	166	808	0.000144383	0.000144383
0.344598	-3.35296	4	31	0.0452914	0.0452914
0.225641	1.44497	330	31	0.00517095	0.00517095
0.921142	-0.430147	172	461	0.00279504	0.00279504
0.995717	-2.24252	26	2	2.64408E-05	2.64408E-05
0.837848	-0.758263	88	4	6.37136E-05	6.37136E-05
0.0216392	2.33965	21	146	1.6932E-74	1.6932E-74
1.95289	0.507882	547	735	0.000771175	0.000771175
3.46737	-0.163369	2677	103	0.000399031	0.00039903
0.924897	-3.42043	2199	2132	6.15618E-07	6.15618E-07
3.49045	-2.29455	1595	3286	0.000139597	0.000139597
3.29532	2.77793	4	129	0.000178412	0.000178412
3.24649	-2.1935	234	195	0.000873363	0.000873363
3.47905	-4.10843	28	1263	0.00767935	0.0076794
0.369239	-4.26088	3	86	0.103006	0.102991
3.3519	2.77842	61	7	0.0324231	0.0324231
1.6582	0.529986	318	19	0.0035739	0.0035739
0.484025	2.08966	21	27	0.000356829	0.000356829
2.74151	-2.56253	19	14	0.00690332	0.00690332
1.26526	0.104649	26	41	0.0192724	0.0192724
1.03214	2.74014	2012	1136	5.5582E-05	5.5582E-05
1.38672	3.5193	3	2	0.0322602	0.0322604
0.0161526	2.51938	392	65	2.8837E-05	2.8837E-05
0.149935	4.11198	41	19	9.89725E-12	9.89725E-12
2.47928	-0.810698	26	202	0.00797533	0.00797533
0.569389	-0.588681	11	38	0.040283	0.040283
0.0795145	-0.972721	1826	413	4.71237E-19	4.71237E-19
2.89867	-2.95121	100	75	0.000902978	0.000902978
1.82557	-3.04957	23	18	0.00168395	0.00168395
1.04367	2.48003	49	151	2.3504E-05	2.3504E-05
0.171817	3.82638	56	63	1.15652E-18	1.15652E-18
2.38414	3.87319	2967	872	8.81294E-05	8.81294E-05
0.37235	-4.41016	40	474	0.000166398	0.000166398
0.00120282	3.92227	27	13	3.85642E-14	4.3071E-13
0.770185	1.73031	38	12	0.0391668	0.0391668
1.4486	3.47636	5	78	3.41621E-07	3.41621E-07
1.61755	3.82477	100	15	0.00810905	0.00810905
0.687604	3.14192	503	110	0.000811758	0.000811758
1.20858	-1.82726	30	952	0.00413712	0.00413712
0.0421725	4.40036	109	484	4.77048E-149	4.77048E-149
0.157598	0.236242	160	656	2.03024E-06	2.03024E-06
3.85968	-1.07018	5	44	0.0368982	0.0368982
0.00262289	-4.11569	8	6	4.17249E-12	1.30038E-11
1.24667	-2.50595	273	33	2.7446E-06	2.7446E-06
0.770039	4.41057	42	42	1.44643E-07	1.44643E-07
0.31816	-3.74512	10	288	0.0549081	0.0549081
3.94006	-1.09777	133	44	0.00327094	0.00327094
0.0645832	-1.33129	378	8405	3.17918E-13	3.16391E-13
2.54777	-3.19064	224	129	0.000197081	0.000197081
0.0195616	-3.03519	20	73	5.17391E-08	5.17391E-08
0.192981	0.676072	206	20	0.000139839	0.000139839
0.159014	0.516182	68	5	0.000115938	0.000115938
1.97223	4.44661	60	941	1.07599E-08	1.07599E-08
0.0296135	1.85552	6332	1623	3.19839E-05	3.19839E-05
3.7804	1.48968	8	119	0.00268642	0.00268642
0.012023	2.12787	920	1522	1.759E-112	1.759E-112
0.203681	3.56006	671	1453	2.99346E-23	2.99346E-23
2.46348	4.09297	258	170	0.000161442	0.000161442
0.219185	0.0822497	41	24	0.0340068	0.0340068
0.0377534	-3.6677	32	470	0.000101558	0.000101558
2.72262	0.0497381	1183	65	0.000879864	0.000879864
3.29189	3.12304	6	3	0.0496828	0.0496829
1.56776	3.67646	257	3530	4.40057E-09	4.40057E-09
0.542217	-1.0733	16	86	0.0272356	0.0272356
3.12366	0.907184	2	5	0.086108	0.086108
3.57165	1.00773	49	7	0.0294627	0.0294627
0.284024	-3.08326	37	22	5.04407E-10	5.04407E-10
0.0350302	-0.0841414	128	2	9.16671E-23	9.16671E-23
1.86324	3.78596	216	1634	1.81818E-07	1.81818E-07
1.84454	-2.11462	170	58	0.00043854	0.00043854
3.66014	0.984861	78	619	0.000838972	0.000838972
0.164155	1.52967	62	1051	1.38541E-25	1.38541E-25
0.171756	-2.88645	40	222	0.000929004	0.000929004
0.253456	1.49014	10	141	4.10545E-13	4.10545E-13
1.91074	-3.34342	112	79	0.000181297	0.000181297
0.508608	-3.52383	14	25	6.18677E-05	6.18677E-05
2.8247	-2.56411	34	33	0.00436841	0.00436841
2.90075	1.53141	9	10	0.0309456	0.0309456
0.00128591	-3.04656	896	285	0	0
1.73688	-3.70884	47	129	0.00111944	0.00111944
0.637985	0.657655	14	10	0.0713737	0.0713737
0.159439	1.59444	9	25	7.88477E-07	7.88477E-07
3.31868	1.13845	16	640	0.000424728	0.000424728
0.25808	-4.55506	1100	5783	8.04888E-11	8.04888E-11
2.17408	-4.39595	518	4352	0.000179434	0.000179434
1.41258	0.592801	57	6	0.0228175	0.0228175
2.94453	0.56946	16	10	0.0366983	0.0366983
1.15496	-4.04156	292	516	1.10341E-05	1.10341E-05
0.293953	0.0142339	8	22	0.029814	0.029814
0.0451403	2.71967	13	43	2.33087E-28	2.33087E-28
1.01681	3.15119	11	2	0.110044	0.110044
1.61882	3.72397	4	26	1.51811E-05	1.51811E-05
0.176827	-1.56141	27	94	0.032682	0.032682
2.72565	2.89614	2	8	0.00705705	0.00705705
0.0371494	-0.684469	1	9	0.0898924	0.0898924
3.78553	-0.352721	72	11	0.0109323	0.0109323
1.62249	2.13963	3291	40	0.00157076	0.00161797
1.04269	2.96638	156	39	0.00391617	0.00391617
0.7167	-2.991	1360	144	2.1176E-11	2.1176E-11
0.486325	-0.557663	101	2627	3.66036E-06	3.66036E-06
2.00911	-0.822232	115	25	0.00348429	0.00348429
2.93118	-2.65706	174	93	0.000614057	0.000614057
1.8442	-2.98693	31	856	0.00942402	0.00942402
2.28195	-2.90465	354	332	0.000224265	0.000224265
3.04292	1.52968	55	4	0.0471319	0.0471319
1.86057	-3.15714	579	178	1.38987E-05	1.38987E-05
0.00526269	-2.59417	621	2756	1.32414E-38	1.32414E-38
1.75587	-0.528758	8	36	0.0335299	0.0335299
2.64268	0.564357	730	337	0.00105474	0.00105474
0.678533	-0.596019	173	201	0.00447484	0.00447484
1.09691	4.35458	103	89	2.87734E-06	2.87734E-06
1.13363	-2.84507	1675	1014	4.26436E-06	4.26436E-06
2.73717	-1.42931	698	2171	0.000449229	0.000449229
4.53387E-05	0.0288018	2301	1783	7.08473E-14	7.08473E-14
2.33687	4.35784	8	126	9.85593E-07	9.85593E-07
3.84035	-0.669073	862	192	0.00070126	0.00070126
2.9661	-2.8053	146	29	0.000361143	0.000361143
1.05572	0.394418	258	23	0.0027142	0.0027142
0.127972	4.28614	5	31	1.12576E-31	1.12576E-31
0.571874	0.566439	217	40	0.00522429	0.00522429
2.19721	3.63291	523	44	0.00490406	0.00490406
0.139108	3.81638	100	313	7.33138E-38	7.33138E-38
0.00539369	-4.37933	31	19	2.96539E-45	2.13501E-45
3.46895	1.93318	99	141	0.00173351	0.00173351
0.102402	3.99535	30	579	1.58389E-85	1.58389E-85
0.340713	-2.82621	8	223	0.0545005	0.0545005
0.204981	-2.87431	240	243	3.28108E-11	3.28108E-11
0.0916429	-1.95081	1681	85	2.37286E-54	2.37286E-54
1.68793	2.73148	1	74	2.28135E-06	2.28135E-06
0.0457357	-4.07325	35	797	0.000168603	0.000168603
3.44928	3.7151	74	368	5.82031E-05	5.82031E-05
3.22336	1.91774	40	114	0.00192194	0.00192194
0.276526	-0.224416	16	66	0.0064498	0.0064498
0.231792	-4.07298	18	17	3.14773E-12	3.14773E-12
2.06829	-3.66456	16	231	0.0146594	0.0146594
0.121448	-1.30142	103	208	0.0042514	0.0042514
0.487742	2.64815	5	7	0.000717613	0.000717613
3.69429	1.39948	56	497	0.000725104	0.000725104
1.14937	-0.757975	764	667	0.000737891	0.000737891
1.51545	-0.189398	33	189	0.00516036	0.00516036
0.348454	-1.47086	35	262	0.0139961	0.0139961
0.0475617	2.60505	72	2	0.0828532	0.0828532
1.2771	2.49485	26	65	0.000228389	0.000228389
2.15336	-1.97649	664	81	7.97719E-05	7.97719E-05
3.64708	3.51341	575	130	0.00112401	0.00112401
0.253146	-2.11581	488	2011	0.00077283	0.00077283
3.91361	3.50842	55	9	0.0182985	0.0182985
3.72568	4.35905	50	809	4.74846E-06	4.74846E-06
0.469477	0.997384	179	1494	1.28861E-07	1.28861E-07
0.066816	3.50305	32	176	1.24309E-64	1.24309E-64
2.29888	2.86154	16	16	0.00592678	0.00592678
1.74235	-1.25976	336	137	0.000819066	0.000819066
1.98542	-1.75434	724	671	0.000349841	0.000349841
2.35045	-0.545967	5	4	0.0952631	0.0952631
0.420213	-3.71755	374	62	8.85079E-18	8.85079E-18
1.41152	0.270181	2351	100	0.000184207	0.000184207
1.46445	2.81693	139	590	6.08456E-06	6.08456E-06
3.68823	2.16148	92	2	0.0644506	0.0644511
2.47898	0.549776	5	99	0.00442214	0.00442214
0.154764	-4.4555	2	5	0.00343143	0.00343289
0.0031892	0.55471	637	254	9.49725E-06	9.49725E-06
0.138173	-1.81559	36	325	0.0188447	0.0188447
0.0356763	-1.30313	8	5	0.00252865	0.00252865
0.50509	-2.21452	3	2	0.0222364	0.0222364
0.115148	-3.95237	11	2	4.5937E-15	4.5937E-15
0.00198997	3.99502	253	535	0	0
1.4526	-1.49752	138	248	0.00280313	0.00280313
3.45536	-2.7972	421	419	0.000328429	0.000328429
0.187444	3.20833	36	95	2.7568E-19	2.7568E-19
0.188394	-4.20789	40	16	1.98202E-23	1.98202E-23
0.399422	4.17399	69	22	1.98699E-06	1.98699E-06
0.324656	3.99225	36	133	1.77042E-19	1.77042E-19
2.95693	-1.19313	264	15	0.00101649	0.00101649
1.68976	3.08823	59	47	0.00109084	0.00109084
1.68425	4.04906	135	162	2.12964E-05	2.12964E-05
0.772744	-0.644961	13	212	0.0021654	0.0021654
0.310579	0.0179687	17	17	0.0714439	0.0714439
0.0752283	-0.983749	133	56	1.01175E-09	1.01175E-09
0.214653	2.83664	1885	292	0.000391888	0.000391888
0.397085	-2.86746	18	63	0.00280574	0.00280574
2.77524	-1.29116	55	106	0.00612964	0.00612964
1.04601	0.265379	742	756	0.00100107	0.00100107
2.2242	-0.547459	94	4	0.00348763	0.00348763
1.43518	1.00585	217	145	0.00336732	0.00336732
0.0506681	1.54584	112	54	0.000604375	0.000604375
0.473925	2.21071	472	26	0.0139142	0.0139142
3.5635	2.08826	14	39	0.00528608	0.00528608
0.0907751	2.21287	6	3	0.0500782	0.0500782
0.0107958	-3.65215	246	104	2.97994E-193	2.97994E-193
0.166972	3.85568	165	102	4.95408E-16	4.95408E-16
0.00150107	-4.37105	280	355	4.94066E-324	0
1.16849	-4.31254	3	151	0.106221	0.106315
1.93481	-3.83219	875	2707	6.57733E-05	6.57733E-05
2.01434	3.20637	266	1203	5.2143E-06	5.2143E-06
2.66244	3.97212	37	709	9.02079E-07	9.02079E-07
0.0253312	-2.20256	553	683	6.66131E-33	6.66131E-33
0.221416	-3.41428	17	34	7.07362E-07	7.07362E-07
0.73842	3.38418	142	76	6.20409E-05	6.20409E-05
0.0221357	-1.96641	2422	88	2.74493E-205	2.74493E-205
1.17502	-3.47231	195	127	7.83237E-06	7.83237E-06
1.57568	0.961181	1288	1721	0.000262538	0.000262538
1.05826	-2.32855	193	32	5.54179E-06	5.54179E-06
1.4552	3.23048	344	2816	6.25268E-08	6.25268E-08
0.192637	1.36723	6	2	0.266718	0.266718
0.751991	3.75545	250	896	1.26978E-10	1.26978E-10
1.53279	-1.57637	153	265	0.00235453	0.00235453
3.25405	3.41931	225	1160	2.30453E-05	2.30453E-05
1.94969	-0.126887	68	4301	6.72103E-05	6.85104E-05
0.274814	1.25928	334	619	6.36279E-06	6.36279E-06
0.305955	-3.8158	156	25	2.52448E-22	2.52448E-22
2.42754	-3.63466	706	88	3.98442E-06	3.98442E-06
0.178304	3.39591	30	85	9.82339E-22	9.82339E-22
0.390922	-0.0560396	18	34	0.0340076	0.0340076
0.94834	-2.35406	20	2	3.87001E-05	3.87001E-05
1.84403	-2.98015	3309	986	3.3125E-06	3.3125E-06
0.445838	-1.10776	6	13	0.108454	0.108454
2.09686	1.36536	9	6	0.0596794	0.0596794
2.8822	-3.24645	219	302	0.000420967	0.000420967
1.1818	1.1034	101	844	5.09638E-05	5.09638E-05
1.44517	-0.77005	366	217	0.00136572	0.00136572
3.53052	0.0426394	34	232	0.00412162	0.00412162
2.87551	-2.52946	248	107	0.000438438	0.000438438
2.55509	-4.04766	293	29	3.69539E-06	3.69539E-06
0.024055	0.238044	1040	794	0.00536058	0.00536058
0.343327	-2.80338	40	25	7.47582E-08	7.47582E-08
3.64195	-2.07539	5413	3673	4.15343E-05	4.15343E-05
0.83803	1.98803	506	10	0.00516943	0.00516942
0.173362	4.51868	202	107	5.50091E-20	5.50091E-20
0.0151155	-3.3409	2538	906	5.13646E-254	5.13646E-254
2.58572	-0.739523	878	6095	0.000244842	0.000244842
2.80621	2.07299	1280	30	0.00486506	0.00486506
1.65292	0.566004	10	8	0.0634147	0.0634147
2.65337	3.00151	425	408	0.00022603	0.00022603
0.0443479	1.33172	28	1306	7.03158E-91	7.03158E-91
2.23189	-0.653124	861	40	0.000316751	0.000316751
0.0137446	4.4121	29	19	2.60131E-23	2.55024E-23
0.0185512	3.94129	20	11	1.8572E-11	1.85792E-11
0.184008	3.38227	68	117	1.26107E-18	1.26107E-18
2.5987	4.46804	42	386	1.26755E-06	1.26755E-06
3.9369	3.63359	890	703	0.000118241	0.000118241
0.0497836	1.86335	261	258	1.46041E-15	1.46041E-15
2.51389	3.40352	212	87	0.00117138	0.00117138
3.53036	-1.15352	1731	1434	0.000209771	0.000209771
0.359099	-4.26383	1374	2869	2.2547E-11	2.2547E-11
0.00108246	0.78478	2	8	0.00199245	0.00199245
1.10718	-0.245768	226	895	0.00117827	0.00117827
0.275395	-3.04893	1096	905	9.2136E-12	9.2136E-12
0.0423619	4.26464	8	7	1.48199E-09	1.48151E-09
0.465232	-0.622884	472	818	0.00193631	0.00193631
0.513286	-1.14202	3	4	0.159564	0.159564
3.39557	-2.44224	77	31	0.00188367	0.00188367
0.602022	-1.51948	966	3341	0.000642806	0.000642806
2.74742	-0.109532	744	1212	0.000508444	0.000508444
3.7373	3.41011	186	23	0.00800994	0.00800994
3.79449	-4.0648	522	14	6.72224E-06	6.72224E-06
0.0367099	4.25959	1085	963	2.36624E-99	2.36624E-99
0.900233	2.6725	7	30	1.86561E-05	1.86561E-05
1.39649	-0.991624	531	693	0.000929521	0.000929521
0.00200532	4.05759	17	12	3.80064E-14	2.57245E-14
0.290155	0.866162	1715	2581	4.39847E-05	4.39847E-05
0.314646	-1.16411	2419	269	5.80886E-11	5.80886E-11
0.0359161	-4.06853	20	2	6.51416E-31	6.51416E-31
0.00534406	0.18024	521	62	1.98892E-47	1.98892E-47
0.00592358	2.81692	15	245	4.0715E-222	4.0715E-222
2.58146	-3.11348	4520	1514	7.10621E-06	7.10621E-06
2.20349	2.98531	62	1415	9.76873E-07	9.76873E-07
3.63767	4.22523	3	5	0.00673574	0.00673574
2.26679	2.16476	363	43	0.00685186	0.00685186
0.771382	2.01012	3429	238	0.00153752	0.00153752
2.38085	-3.3411	140	20	4.50938E-05	4.50938E-05
0.0196451	3.40892	133	262	1.41173E-122	1.41173E-122
3.41937	-0.538086	66	2375	0.000863608	0.000863621
0.149529	0.290998	51	187	1.54857E-05	1.54857E-05
2.36808	-1.74291	39	8	0.0039451	0.0039451
0.0213771	3.57994	98	69	3.61082E-45	3.61082E-45
3.40499	-3.32044	42	210	0.00403528	0.00403528
2.00682	4.31639	142	118	6.41061E-05	6.41061E-05
3.53171	2.18137	75	68	0.0032238	0.0032238
1.04611	-3.0234	8	82	0.0421193	0.0421193
0.0372429	3.20401	42	21	4.08918E-12	4.08918E-12
0.022185	4.18622	314	198	6.63325E-98	6.63325E-98
0.0756504	-0.962986	39	2613	5.38431E-26	5.38351E-26
0.054946	-0.407756	12	15	0.12093	0.12093
0.128411	1.00749	1695	2783	1.69078E-07	1.69078E-07
2.98429	-3.26469	53	167	0.00272699	0.00272699
1.82918	0.905099	23	13	0.0334857	0.0334857
0.239546	-3.12691	1397	1440	2.61744E-12	2.61744E-12
0.725632	3.65193	58	149	8.1065E-09	8.1065E-09
1.16266	0.363889	48	511	0.000353173	0.000353173
0.490745	-1.23013	191	21	4.48936E-07	4.48936E-07
0.598785	1.13932	28	174	1.98101E-05	1.98101E-05
1.04873	3.83236	27	16	0.000332679	0.000332679
0.00688431	-0.539184	9	54	8.90106E-05	8.90106E-05
0.136817	2.57659	132	4964	5.90073E-61	5.8957E-61
1.92887	-1.60591	128	642	0.00268496	0.00268496
0.11576	-3.63232	366	1079	6.37328E-15	6.37328E-15
0.0069203	-0.110046	13	6	0.0355375	0.0355375
0.157434	1.94786	8658	1610	0.000591452	0.000591452
0.0417363	-2.13825	181	269	2.29846E-15	2.29846E-15
0.176259	0.991718	3239	184	3.2834E-07	3.2834E-07
2.27499	-0.5729	4691	1167	0.000121217	0.000121217
0.0149391	0.885379	300	185	0.000768823	0.000768823
1.48749	-0.141658	2274	1577	0.000322007	0.000322007
2.44569	2.9843	273	1840	8.08009E-06	8.08009E-06
0.120765	2.50414	5	176	1.24798E-39	1.24798E-39
0.486147	-4.36908	3514	161	1.15048E-27	1.15048E-27
1.65012	1.5872	531	488	0.000616395	0.000616395
3.86014	4.59838	7	5	0.00803126	0.00803126
0.650137	3.39786	2607	53	0.00775282	0.00774759
3.1382	0.803994	79	60	0.0062913	0.0062913
1.9564	4.59588	3	7	0.00022705	0.00022705
0.0370957	-4.35382	30	39	8.06101E-32	8.06101E-32
2.52265	2.89392	114	2683	1.63739E-06	1.63738E-06
0.906943	3.24587	815	33	0.012977	0.012977
0.500552	0.414099	70	46	0.0196123	0.0196123
1.58057	2.38522	103	72	0.00207047	0.00207047
0.00823293	4.39895	18	383	0	0
0.415364	-3.21198	27	4	5.91902E-11	5.91902E-11
0.137307	0.657655	1036	1153	0.000239677	0.000239677
2.31754	2.00624	203	1869	3.04697E-05	3.04697E-05
9.38885E-06	2.16982	94	11	0.12579	0.12579
0.52167	0.704391	22	54	0.00359335	0.00359335
1.82865	-0.363561	14	174	0.00634723	0.00634723
1.23302	-1.64372	18	20	0.0150954	0.0150954
3.25591	-4.02983	25	7	0.000609873	0.000609873
0.364679	2.51184	3	16	1.98759E-07	1.98759E-07
0.296689	1.21459	68	3	0.0053962	0.0053962
0.26941	2.44839	395	313	5.83143E-07	5.83143E-07
2.33282	-0.483445	1880	195	0.000292499	0.000292499
0.520494	1.73425	1225	159	0.00356236	0.00356236
0.243745	0.0258993	19	10	0.058213	0.058213
3.35084	-1.39572	94	75	0.00352385	0.00352385
0.0973049	-2.0636	42	507	0.0134978	0.0134978
0.767086	0.841425	76	114	0.00366484	0.00366484
0.45745	0.366587	12	77	0.000498144	0.000498144
5.72676E-05	-0.988129	75	1224	2.8812E-88	2.8812E-88
0.179044	-0.935284	3	3	0.169411	0.169411
0.0267812	-3.9391	62	42	4.54777E-59	4.54777E-59
1.88897	2.79457	293	14	0.0208733	0.0208733
1.94788	-1.31721	777	1032	0.000490164	0.000490164
1.23722	3.44558	29	27	0.00032453	0.00032453
3.0273	1.48834	133	142	0.00223938	0.00223938
3.51714	-0.547188	359	10	0.00193829	0.00193829
0.047189	2.65326	2	42	1.88978E-34	1.88978E-34
0.863786	0.126306	26	107	0.00530094	0.00530094
0.669773	1.82588	947	1288	3.00986E-05	3.00986E-05
3.05867	-3.56659	14	43	0.00840594	0.00840594
1.19737	-0.695511	217	427	0.00252627	0.00252627
0.326575	-4.46954	2328	1526	1.04325E-19	1.04325E-19
1.47135	-4.49808	42	2	1.45865E-08	1.45865E-08
0.0592031	1.83704	142	10	0.0106762	0.0106762
2.57737	-0.550118	283	110	0.00202941	0.00202941
0.310013	-3.93967	146	148	4.35682E-13	4.35682E-13
0.557648	2.06294	180	1359	1.23596E-09	1.23596E-09
1.22489	1.03585	2329	365	0.000868452	0.000868452
3.90921	2.38077	405	160	0.00134369	0.00134369
0.238714	-1.44008	195	355	0.0015279	0.0015279
0.577528	-2.41588	607	9	1.60469E-16	1.60469E-16
0.393188	4.30216	105	2	0.200162	0.20007
2.12678	-4.12113	621	144	1.57038E-06	1.57038E-06
3.7543	-3.30593	4991	723	8.44508E-06	8.44508E-06
0.0137546	-4.38917	39	13	3.38279E-59	3.39039E-59
3.9539	1.46392	49	3	0.0525348	0.0525352
1.29782	-2.30844	156	127	0.000446836	0.000446836
1.97339	-1.47452	209	266	0.00165007	0.00165007
0.2577	3.72402	1051	178	3.95121E-06	3.95121E-06
0.0866941	-0.910602	25	40	0.03569	0.03569
0.202084	-0.789961	71	3104	1.16772E-11	1.16766E-11
1.71219	2.92843	434	770	3.07589E-05	3.07589E-05
0.518681	-2.21857	90	1029	0.00631359	0.00631359
0.210973	4.23606	73	2	0.18928	0.18929
0.184936	-3.87835	5	4	2.98952E-06	2.98952E-06
2.05593	0.293587	228	15	0.0046949	0.0046949
1.58382	-1.65365	1371	323	5.86695E-05	5.86695E-05
0.00171144	4.07235	437	29	4.63671E-09	3.1895E-09
0.339327	2.35683	18	27	7.69953E-06	7.69953E-06
